,Open,Close,High,Low,Volume,Date
1003,3.99,3.9525,4.02,3.95,,2018-05-17
1004,4.0175,3.9925,4.0475,3.98,,2018-05-16
1005,0.0,4.0225,4.025,0.0,,2018-05-15
1006,3.885,3.89,3.8875,3.875,,2018-05-14
1007,3.94,3.8975,3.9475,3.8975,,2018-05-11
1008,3.955,3.9475,3.9975,3.9325,,2018-05-10
1009,3.9625,3.9475,3.97,3.94,,2018-05-09
1010,3.9275,3.955,3.96,3.9125,,2018-05-08
1011,3.9725,3.9325,3.9725,3.9325,,2018-05-07
1012,3.995,3.9875,4.0,3.975,,2018-05-04
1013,3.96,3.995,3.995,3.95,,2018-05-03
1014,3.9625,3.96,3.9725,3.95,,2018-05-02
1015,3.93,3.9675,3.97,3.915,,2018-05-01
1016,3.9075,3.925,3.9575,3.905,,2018-04-30
1017,3.8525,3.895,3.905,3.8525,,2018-04-27
1018,3.86,3.86,3.87,3.84,,2018-04-26
1019,3.81,3.865,3.8725,3.805,,2018-04-25
1020,3.785,3.8125,3.815,3.77,,2018-04-24
1021,3.765,3.785,3.7925,3.7625,,2018-04-23
1022,3.8125,3.765,3.8175,3.7625,,2018-04-20
1023,3.8275,3.82,3.835,3.8075,,2018-04-19
1024,3.8075,3.83,3.835,3.8,,2018-04-18
1025,3.83,3.8025,3.845,3.7975,,2018-04-17
1026,3.85,3.825,3.8625,3.82,,2018-04-16
1027,3.885,3.8625,3.8925,3.85,,2018-04-13
1028,3.865,3.8875,3.8925,3.85,,2018-04-12
1029,3.8925,3.87,3.905,3.8575,,2018-04-11
1030,3.9,3.8925,3.9225,3.885,,2018-04-10
1031,3.8975,3.9075,3.925,3.8875,,2018-04-09
1032,3.82,3.885,3.9,3.82,,2018-04-06
1033,3.82,3.895,3.895,3.8075,,2018-04-05
1034,3.88,3.81,3.89,3.72,,2018-04-04
1035,3.87,3.885,3.92,3.8675,,2018-04-03
1036,3.8925,3.8725,3.925,3.87,,2018-04-02
1037,3.7375,3.8775,3.8925,3.7375,,2018-03-29
1038,3.7425,3.735,3.75,3.72,,2018-03-28
1039,3.74,3.74,3.76,3.7225,,2018-03-27
1040,3.785,3.74,3.8075,3.735,,2018-03-26
1041,3.7625,3.7725,3.7825,3.6925,,2018-03-23
1042,3.755,3.76,3.775,3.74,,2018-03-22
1043,3.75,3.75,3.7575,3.7375,,2018-03-21
1044,3.7525,3.745,3.77,3.7325,,2018-03-20
1045,3.82,3.75,3.82,3.7475,,2018-03-19
1046,3.8625,3.8275,3.875,3.825,,2018-03-16
1047,0.0,3.8675,3.9075,3.855,,2018-03-15
1048,3.865,3.835,3.865,3.8425,,2018-03-14
1049,3.8375,3.855,3.8875,3.835,,2018-03-13
1050,3.8275,3.8425,3.8425,3.805,,2018-03-12
1051,3.85,3.83,3.8525,3.825,,2018-03-09
1052,3.785,3.8575,3.8575,3.78,,2018-03-08
1053,3.7875,3.7925,3.8075,3.785,,2018-03-07
1054,3.7775,3.7975,3.8025,3.7725,,2018-03-06
1055,3.7625,3.7825,3.785,3.7475,,2018-03-05
1056,3.7775,3.7725,3.8025,3.76,,2018-03-02
1057,3.74,3.7825,3.775,3.72,,2018-03-01
1058,3.705,3.745,3.7675,3.6975,,2018-02-28
1059,3.6825,3.705,3.71,3.6775,,2018-02-27
1060,3.665,3.685,3.7,3.665,,2018-02-26
1061,3.6625,3.6625,3.6775,3.6525,,2018-02-23
1062,3.655,3.6675,3.67,3.6425,,2018-02-22
1063,3.6575,3.6575,3.685,3.6425,,2018-02-21
1064,3.69,3.655,3.7,3.6525,,2018-02-20
1065,3.68,3.675,3.685,3.665,,2018-02-16
1066,3.67,3.6775,3.6875,3.655,,2018-02-15
1067,3.665,3.6725,3.685,3.6475,,2018-02-14
1068,3.665,3.6675,3.685,3.66,,2018-02-13
1069,3.65,3.67,3.67,3.6425,,2018-02-12
1070,3.6475,3.62,3.655,3.615,,2018-02-09
1071,3.65,3.6575,3.6775,3.645,,2018-02-08
1072,3.6375,3.6525,3.6575,3.625,,2018-02-07
1073,3.5875,3.635,3.64,3.5625,,2018-02-06
1074,3.595,3.5875,3.6075,3.5725,,2018-02-05
1075,3.61,3.615,3.625,3.595,,2018-02-02
1076,3.6075,3.6175,3.62,3.585,,2018-02-01
1077,3.615,3.615,3.62,3.595,,2018-01-31
1078,3.595,3.615,3.6225,3.59,,2018-01-30
1079,3.5675,3.5875,3.5925,3.5675,,2018-01-29
1080,3.55,3.565,3.57,3.545,,2018-01-26
1081,3.56,3.5525,3.58,3.545,,2018-01-25
1082,3.5125,3.565,3.57,3.4975,,2018-01-24
1083,3.5175,3.5125,3.52,3.495,,2018-01-23
1084,3.535,3.52,3.545,3.5125,,2018-01-22
1085,3.515,3.525,3.54,3.5125,,2018-01-19
1086,3.525,3.515,3.54,3.505,,2018-01-18
1087,3.485,3.53,3.5325,3.4825,,2018-01-17
1088,3.4725,3.4825,3.4925,3.46,,2018-01-16
1089,3.4875,3.4625,3.5,3.455,,2018-01-12
1090,3.49,3.4875,3.505,3.48,,2018-01-11
1091,3.4875,3.49,3.5,3.48,,2018-01-10
1092,3.475,3.49,3.5,3.4725,,2018-01-09
1093,3.5075,3.4725,3.515,3.4675,,2018-01-08
1094,3.5075,3.5125,3.5225,3.5025,,2018-01-05
1095,3.53,3.51,3.535,3.5025,,2018-01-04
1096,3.53,3.53,3.5475,3.5225,,2018-01-03
1097,3.5125,3.5325,3.54,3.505,,2018-01-02
1098,3.5125,3.5075,3.515,3.5025,,2017-12-29
1099,3.53,3.52,3.535,3.5,,2017-12-28
1100,3.52,3.5375,3.5425,3.5175,,2017-12-27
1101,3.52,3.5275,3.5325,3.51,,2017-12-26
1102,3.5075,3.52,3.525,3.505,,2017-12-22
1103,3.49,3.5125,3.5175,3.485,,2017-12-21
1104,3.475,3.4925,3.4975,3.4725,,2017-12-20
1105,3.4675,3.475,3.4875,3.465,,2017-12-19
1106,3.4725,3.47,3.4875,3.465,,2017-12-18
1107,0.0,3.475,3.5075,3.465,,2017-12-15
1108,3.37,3.3625,3.38,3.3675,,2017-12-14
1109,3.3725,3.3675,3.375,3.365,,2017-12-13
1110,3.365,3.3575,3.4075,3.3525,,2017-12-12
1111,3.4,3.365,3.4,3.36,,2017-12-11
1112,3.385,3.4,3.4125,3.385,,2017-12-08
1113,3.39,3.3875,3.4,3.375,,2017-12-07
1114,3.39,3.3925,3.415,3.3775,,2017-12-06
1115,3.3975,3.3975,3.43,3.385,,2017-12-05
1116,3.4475,3.395,3.46,3.3875,,2017-12-04
1117,3.4175,3.4475,3.4525,3.41,,2017-12-01
1118,3.3925,3.4175,3.43,3.375,,2017-11-30
1119,3.3575,3.39,3.4,3.355,,2017-11-29
1120,3.39,3.3625,3.395,3.3575,,2017-11-28
1121,3.425,3.3875,3.425,3.385,,2017-11-27
1122,3.4425,3.4225,3.4575,3.3975,,2017-11-24
1123,3.4425,3.4525,3.47,3.44,,2017-11-22
1124,3.44,3.45,3.4575,3.4275,,2017-11-21
1125,3.425,3.45,3.4525,3.415,,2017-11-20
1126,3.365,3.43,3.435,3.365,,2017-11-17
1127,3.3825,3.365,3.39,3.3625,,2017-11-16
1128,3.3725,3.3825,3.39,3.37,,2017-11-15
1129,3.42,3.375,3.4225,3.3725,,2017-11-14
1130,3.435,3.4225,3.44,3.415,,2017-11-13
1131,3.4175,3.435,3.44,3.41,,2017-11-10
1132,3.475,3.415,3.4975,3.4075,,2017-11-09
1133,3.475,3.4825,3.49,3.4575,,2017-11-08
1134,3.4775,3.4775,3.4825,3.4625,,2017-11-07
1135,3.485,3.48,3.5025,3.4775,,2017-11-06
1136,3.5025,3.4825,3.51,3.475,,2017-11-03
1137,3.4775,3.505,3.52,3.475,,2017-11-02
1138,3.4575,3.4825,3.4925,3.4525,,2017-11-01
1139,3.48,3.4575,3.4875,3.455,,2017-10-31
1140,3.485,3.4875,3.4975,3.4725,,2017-10-30
1141,3.5025,3.4875,3.5025,3.475,,2017-10-27
1142,3.5075,3.505,3.52,3.495,,2017-10-26
1143,3.525,3.51,3.5525,3.505,,2017-10-25
1144,3.51,3.5275,3.53,3.495,,2017-10-24
1145,3.4425,3.5125,3.5175,3.43,,2017-10-23
1146,3.49,3.445,3.5,3.4425,,2017-10-20
1147,3.4875,3.49,3.515,3.485,,2017-10-19
1148,3.5025,3.485,3.505,3.4775,,2017-10-18
1149,3.5025,3.5,3.5175,3.485,,2017-10-17
1150,3.5275,3.505,3.5325,3.4975,,2017-10-16
1151,3.485,3.5275,3.535,3.4825,,2017-10-13
1152,3.46,3.49,3.54,3.425,,2017-10-12
1153,3.4875,3.46,3.49,3.455,,2017-10-11
1154,3.49,3.4925,3.5125,3.4825,,2017-10-10
1155,3.505,3.495,3.5175,3.48,,2017-10-09
1156,3.4925,3.5,3.51,3.485,,2017-10-06
1157,3.4825,3.495,3.5125,3.475,,2017-10-05
1158,3.4925,3.4825,3.495,3.46,,2017-10-04
1159,3.515,3.495,3.515,3.4875,,2017-10-03
1160,3.5475,3.515,3.5625,3.51,,2017-10-02
1161,3.5225,3.5525,3.58,3.5,,2017-09-29
1162,3.5325,3.525,3.5375,3.505,,2017-09-28
1163,3.52,3.54,3.545,3.485,,2017-09-27
1164,3.5275,3.5225,3.555,3.515,,2017-09-26
1165,3.5275,3.5375,3.55,3.5125,,2017-09-25
1166,3.4975,3.535,3.5625,3.495,,2017-09-22
1167,3.495,3.5025,3.5125,3.485,,2017-09-21
1168,3.48,3.5,3.515,3.4725,,2017-09-20
1169,3.51,3.4825,3.5325,3.465,,2017-09-19
1170,3.5325,3.515,3.555,3.505,,2017-09-18
1171,0.0,3.5475,3.555,3.525,,2017-09-15
1172,3.4325,3.4175,3.4325,3.4325,,2017-09-14
1173,3.395,3.385,3.4425,3.3925,,2017-09-13
1174,3.46,3.4,3.46,3.36,,2017-09-12
1175,3.4525,3.455,3.465,3.4275,,2017-09-11
1176,3.4225,3.4425,3.455,3.4225,,2017-09-08
1177,3.4675,3.4175,3.4675,3.4175,,2017-09-07
1178,3.4375,3.47,3.4725,3.42,,2017-09-06
1179,3.4325,3.4425,3.4575,3.4125,,2017-09-05
1180,3.415,3.4,3.455,3.38,,2017-09-01
1181,3.2925,3.4225,3.4275,3.285,,2017-08-31
1182,3.33,3.295,3.34,3.29,,2017-08-30
1183,3.355,3.335,3.36,3.32,,2017-08-29
1184,3.3875,3.36,3.4025,3.355,,2017-08-28
1185,3.42,3.3875,3.4275,3.38,,2017-08-25
1186,3.415,3.42,3.4275,3.4025,,2017-08-24
1187,3.4625,3.42,3.4875,3.415,,2017-08-23
1188,3.49,3.46,3.51,3.46,,2017-08-22
1189,3.505,3.49,3.5075,3.465,,2017-08-21
1190,3.5,3.52,3.525,3.4975,,2017-08-18
1191,3.525,3.505,3.5375,3.495,,2017-08-17
1192,3.55,3.525,3.5675,3.4925,,2017-08-16
1193,3.61,3.5525,3.61,3.54,,2017-08-15
1194,3.5875,3.6275,3.63,3.56,,2017-08-14
1195,3.5875,3.6075,3.615,3.5725,,2017-08-11
1196,3.7175,3.5725,3.755,3.565,,2017-08-10
1197,3.69,3.7225,3.725,3.6875,,2017-08-09
1198,3.725,3.6975,3.7425,3.6825,,2017-08-08
1199,3.6875,3.7225,3.725,3.6825,,2017-08-07
1200,3.635,3.665,3.68,3.6325,,2017-08-04
1201,3.65,3.635,3.6725,3.6125,,2017-08-03
1202,3.645,3.65,3.6725,3.6375,,2017-08-02
1203,3.6925,3.625,3.715,3.62,,2017-08-01
1204,3.71,3.7075,3.7225,3.675,,2017-07-31
1205,3.7375,3.7425,3.77,3.73,,2017-07-28
1206,3.74,3.7425,3.7725,3.73,,2017-07-27
1207,3.685,3.7275,3.7325,3.66,,2017-07-26
1208,3.82,3.6875,3.8375,3.685,,2017-07-25
1209,3.755,3.7725,3.775,3.71,,2017-07-24
1210,3.905,3.7975,3.91,3.785,,2017-07-21
1211,3.825,3.91,3.9325,3.805,,2017-07-20
1212,3.765,3.825,3.89,3.7425,,2017-07-19
1213,3.8075,3.77,3.8875,3.7525,,2017-07-18
1214,3.7575,3.75,3.7875,3.705,,2017-07-17
1215,3.69,3.7625,3.69,3.69,,2017-07-14
1216,3.7625,3.61,3.7625,3.6,,2017-07-13
1217,3.905,3.7625,3.9125,3.76,,2017-07-12
1218,3.9325,3.9225,3.945,3.87,,2017-07-11
1219,3.8775,3.9175,3.9225,3.8775,,2017-07-10
1220,3.79,3.8225,3.8675,3.7825,,2017-07-07
1221,3.8,3.8025,3.8125,3.75,,2017-07-06
1222,3.795,3.8175,3.8325,3.7475,,2017-07-05
1223,3.7325,3.78,3.8525,3.73,,2017-07-03
1224,3.6,3.705,3.725,3.595,,2017-06-30
1225,3.5675,3.5975,3.6225,3.5625,,2017-06-29
1226,3.595,3.5675,3.605,3.5675,,2017-06-28
1227,3.6125,3.5925,3.6425,3.5925,,2017-06-27
1228,3.585,3.59,3.6175,3.5725,,2017-06-26
1229,3.6275,3.5775,3.6475,3.565,,2017-06-23
1230,3.6875,3.6275,3.6925,3.625,,2017-06-22
1231,3.695,3.6875,3.735,3.6825,,2017-06-21
1232,3.7625,3.7,3.775,3.6925,,2017-06-20
1233,3.7825,3.7525,3.815,3.7525,,2017-06-19
1234,3.7875,3.84,3.845,3.77,,2017-06-16
1235,3.7675,3.795,3.82,3.7,,2017-06-15
1236,3.81,3.77,3.85,3.7675,,2017-06-14
1237,3.7925,3.81,3.8375,3.775,,2017-06-13
1238,3.86,3.7725,3.8725,3.7625,,2017-06-12
1239,3.8425,3.8775,3.895,3.8075,,2017-06-09
1240,3.85,3.8575,3.9175,3.8425,,2017-06-08
1241,3.7825,3.8475,3.87,3.7825,,2017-06-07
1242,3.72,3.7725,3.7975,3.7125,,2017-06-06
1243,3.7375,3.73,3.755,3.72,,2017-06-05
1244,3.705,3.7275,3.7475,3.695,,2017-06-02
1245,3.715,3.705,3.7375,3.675,,2017-06-01
1246,3.7025,3.72,3.765,3.69,,2017-05-31
1247,3.735,3.67,3.7375,3.6625,,2017-05-30
1248,3.6925,3.7425,3.7475,3.6875,,2017-05-26
1249,3.71,3.6925,3.73,3.6875,,2017-05-25
1250,3.7,3.7125,3.715,3.6875,,2017-05-24
1251,3.7475,3.695,3.7575,3.69,,2017-05-23
1252,3.7275,3.75,3.775,3.7175,,2017-05-22
1253,3.66,3.725,3.73,3.66,,2017-05-19
1254,3.715,3.66,3.715,3.6425,,2017-05-18
1255,3.67,3.715,3.7225,3.6625,,2017-05-17
1256,3.6725,3.6775,3.6875,3.6525,,2017-05-16
1257,3.705,3.6775,3.7175,3.6725,,2017-05-15
1258,3.61,3.6175,3.62,3.6,,2017-05-12
1259,3.6425,3.605,3.6425,3.6025,,2017-05-11
1260,3.5875,3.6525,3.65,3.5825,,2017-05-10
1261,3.5825,3.5825,3.605,3.5725,,2017-05-09
1262,3.605,3.5675,3.605,3.565,,2017-05-08
